mode,date,hour,status,seconds,gap,S,rho,ESS,initial_soc,committed_slots
4-3,2025-08-08,0,Optimal,0.21633841699804179,1.2354370831005578e-16,20,0.31113635570161746,56,1200.0000000000018,36
4-3,2025-08-08,6,Optimal,0.1865460830158554,0,20,0.24968614940868866,46.826649306055366,3611.5198620230531,36
4-3,2025-08-08,12,Optimal,0.19623941698228009,0,20,0.27780453066774768,47.322791687813968,5818.3813833803397,36
4-3,2025-08-08,18,Optimal,0.19652066699927673,0,20,0.26958522951106162,45.39370156277333,10800,36
4-3,2025-08-09,0,Optimal,0.18699429201660678,1.219341076344616e-16,20,0.30234332152716314,56,1435.1607311278622,36
4-3,2025-08-09,6,Optimal,0.20369008299894631,0,20,0.23784683945867527,44.550178054487191,3332.7003751209654,36
4-3,2025-08-09,12,Optimal,0.23424737501773052,0,20,0.27382272692344967,45.182994870617669,4336.5913088904081,36
4-3,2025-08-09,18,Optimal,0.29362641699844971,0,20,0.25855988238921063,46.813931701305179,10800,36
4-3,2025-08-10,0,Optimal,0.18602699998882599,0,20,0.29107021437167363,56,2238.4745105783004,36
4-3,2025-08-10,6,Optimal,0.25798737499280833,2.4458675223402143e-16,20,0.2389826467958083,43.814268462922463,7724.0292649036483,36
4-3,2025-08-10,12,Optimal,0.20753545800107531,3.3606484686696777e-16,20,0.29499119489705616,48.309682221492018,7259.6050494719384,36
4-3,2025-08-10,18,Optimal,0.2811117090168409,0,20,0.29943753291436853,51.315042146858765,10799.999999999998,36
4-3,2025-08-11,0,Optimal,0.17039104198920541,0,20,0.27484383825571723,56,1637.8938355128048,36
4-3,2025-08-11,6,Optimal,0.267088375025196,0,20,0.23845618505829422,44.342529901116734,9934.772691989454,36
4-3,2025-08-11,12,Optimal,0.25974737500655465,2.2908327336610658e-16,20,0.26881373308966472,45.645646618045816,7618.7568170865943,36
4-3,2025-08-11,18,Optimal,0.27963158398051746,2.3943690054370499e-16,20,0.26004176191692102,47.727156062726607,10796.894383989209,36
4-3,2025-08-12,0,Optimal,0.2968978330027312,0,20,0.29317322933870144,56,1661.9196339714617,36
4-3,2025-08-12,6,Optimal,0.26880520800477825,0,20,0.26252947126974607,47.840181015926746,9972.3122078468841,36
4-3,2025-08-12,12,Optimal,0.26899587499792688,1.9240480838540799e-16,20,0.25548152584542849,45.585587705222508,7369.44262998864,36
4-3,2025-08-12,18,Optimal,0.2911583750101272,0,20,0.28235893439905679,49.101236948091596,10798.733862178882,36
4-3,2025-08-13,0,Optimal,0.1999009579885751,0,20,0.29252008389386608,56,1638.9713657576576,36
4-3,2025-08-13,6,Optimal,0.27699341700645164,1.2441671420704726e-16,20,0.22805699737327292,44.663786794224066,9947.4919427701043,36
4-3,2025-08-13,12,Optimal,0.26757095800712705,1.1116204074380706e-16,20,0.26727024309656061,46.153804321344111,7679.2676166071296,36
4-3,2025-08-13,18,Optimal,0.27133762501762249,2.3012065866314904e-16,20,0.27681020356438518,48.862274396214495,10800.000000000004,36
4-3,2025-08-14,0,Optimal,0.16903670798637904,0,20,0.31734588078484682,56,1558.6530399906114,36
4-3,2025-08-14,6,Optimal,0.30244308299734257,0,20,0.27722444068331453,49.575221158097854,9893.452854570929,36
4-3,2025-08-14,12,Optimal,0.23816145799355581,0,20,0.27835852577497072,48.713662771132888,6817.025778050971,36
4-3,2025-08-14,18,Optimal,0.39539266700739972,0,20,0.29434837875286668,48.355732294734345,10800,36
4-3,2025-08-15,0,Optimal,0.2453234999848064,0,20,0.31800414644263519,56,1200.0000000000018,36
4-3,2025-08-15,6,Optimal,0.18655483401380479,2.5731221564378646e-16,20,0.3153400351686918,51.224636961936987,3555.289493676119,36
4-3,2025-08-15,12,Optimal,0.18683879199670628,2.5691654231154727e-16,20,0.26822860481605004,48.75833251979671,4231.4094791065127,36
4-3,2025-08-15,18,Optimal,0.3440810419851914,1.5289690702221081e-16,20,0.29987463723892654,50.024821426936469,10800.000000000002,36
4-3,2025-08-16,0,Optimal,0.1827946669945959,0,20,0.29103138412010876,56,1377.0007746652245,36
4-3,2025-08-16,6,Optimal,0.17330137500539422,0,20,0.27377634814242396,48.64130558215588,2884.0644850118806,36
4-3,2025-08-16,12,Optimal,0.32084837500588037,1.6901662946190412e-16,20,0.26129488668452189,46.137392456740557,6073.5678806732158,36
4-3,2025-08-16,18,Optimal,0.40766149997944012,1.5904907944844284e-16,20,0.27771321134302474,49.918628755945548,10800,36
4-3,2025-08-17,0,Optimal,0.17146812498685904,0,20,0.32124833357652999,56,2009.2717060479317,36
4-3,2025-08-17,6,Optimal,0.25174141698516905,0,20,0.25786380145084342,47.265077647023887,9932.1284214740499,36
4-3,2025-08-17,12,Optimal,0.21022683300543576,1.1821203884629569e-16,20,0.2696333894644955,45.862993849224956,7800,36
4-3,2025-08-17,18,Optimal,0.19360162498196587,0,20,0.28360079007395245,48.766969507851385,10717.06696988451,36
4-3,2025-08-18,0,Optimal,0.15584716698504053,0,20,0.3064754482387409,56,1568.3871604265769,36
4-3,2025-08-18,6,Optimal,0.23843075000331737,2.3641217818215897e-16,20,0.30601764716366786,49.185559658400464,9960.3565581494313,36
4-3,2025-08-18,12,Optimal,0.20948833302827552,0,20,0.27669933068766012,46.734354937651624,7615.3294471437057,36
4-3,2025-08-18,18,Optimal,0.21799899998586625,0,20,0.29053434893513042,48.490396931756656,10800,36
4-3,2025-08-19,0,Optimal,0.15943324999534525,0,20,0.30998268085671482,56,1636.8779244456509,36
4-3,2025-08-19,6,Optimal,0.23774391601909883,1.2324748078289755e-16,20,0.23516222828218408,43.618799983700875,9950.9010800936539,36
4-3,2025-08-19,12,Optimal,0.23126195798977278,1.9895656649325375e-16,20,0.25896303419355027,47.318997107780845,7452.2879595583436,36
4-3,2025-08-19,18,Optimal,0.25484808400506154,2.141609315028538e-16,20,0.26007233018962,46.216210076380207,10800,36
4-3,2025-08-20,0,Optimal,0.16716308300965466,0,20,0.32063978174032615,56,1793.9789287145795,36
4-3,2025-08-20,6,Optimal,0.22504433398717083,1.1694294413780399e-16,20,0.24557110661230011,45.103736882067956,9878.4378126276279,36
4-3,2025-08-20,12,Optimal,0.23476062499685213,0,20,0.26857726077580718,48.208070331237728,6772.7126279726617,36
4-3,2025-08-20,18,Optimal,0.2244657080154866,0,20,0.29284207406181756,48.85192671049851,10800,36
4-3,2025-08-21,0,Optimal,0.15163449998362921,2.1192656013242591e-16,20,0.30631080634752683,56,1699.2829408619345,36
4-3,2025-08-21,6,Optimal,0.28528212499804795,0,20,0.26032419461323547,44.536754480419496,9890.1570527701806,36
4-3,2025-08-21,12,Optimal,0.19020870799431577,0,20,0.27105900365683966,45.214475514573103,7304.6673652687532,36
4-3,2025-08-21,18,Optimal,0.190697416983312,3.9966560477437143e-16,20,0.26558926662100224,46.773796986213554,10797.817168075122,36
4-3,2025-08-22,0,Optimal,0.17153133300598711,0,20,0.29803477127914041,56,1200,36
4-3,2025-08-22,6,Optimal,0.1773339589999523,0,20,0.31146870100494001,50.403181572865279,3207.5894870070442,36
4-3,2025-08-22,12,Optimal,0.21210566701483913,2.4821945492421844e-16,20,0.30925371969467669,48.674512127054776,6460.2562950618412,36
4-3,2025-08-22,18,Optimal,0.54083191699464805,3.0155131958715063e-16,20,0.27812088493201009,49.276635821986119,10800,36
4-3,2025-08-23,0,Optimal,0.22002070798771456,1.2545030216614913e-16,20,0.31362236592428694,56,1375.2769225728589,36
4-3,2025-08-23,6,Optimal,0.3046641249966342,0,20,0.24312378915135802,42.86806772421491,3710.4213633119434,36
4-3,2025-08-23,12,Optimal,0.25118741701589897,0,20,0.28432286744932422,48.776026927715179,6334.5328165923638,36
4-3,2025-08-23,18,Optimal,0.23299199997563846,1.6593543339158258e-16,20,0.28059111527752317,46.978702314469274,10800.000000000004,36
4-3,2025-08-24,0,Optimal,0.16577316698385403,0,20,0.30803012243748412,56,1903.654407708942,36
4-3,2025-08-24,6,Optimal,0.22419258399168029,0,20,0.24363318898370698,44.705179865222817,9650.9657095835664,36
4-3,2025-08-24,12,Optimal,0.18864895799197257,2.1856196130359044e-16,20,0.26629865187519053,45.536664443656299,7733.8763001370353,36
4-3,2025-08-24,18,Optimal,0.26547666700207628,1.1548346087032344e-16,20,0.28242009278702029,47.906549621345981,10799.999999999996,36
4-3,2025-08-25,0,Optimal,0.14365395798813552,0,20,0.30562041018778174,56,1795.1868991795309,36
4-3,2025-08-25,6,Optimal,0.24970504100201651,2.130744849367733e-16,20,0.26120383662380098,42.540437158786467,9874.074074074073,36
4-3,2025-08-25,12,Optimal,0.1982079169829376,0,20,0.28309438925467523,52.508433427263739,7331.1661455083631,36
4-3,2025-08-25,18,Optimal,0.2283307499892544,3.7608581425320764e-16,20,0.29002796161875682,50.860760952493358,10800.000000000002,36
4-3,2025-08-26,0,Optimal,0.161079959012568,0,20,0.31237750049540064,56,1729.7933285535473,36
4-3,2025-08-26,6,Optimal,0.28115533298114315,0,20,0.26727382911624264,42.214003724025574,9925.1727670585715,36
4-3,2025-08-26,12,Optimal,0.18681291697430424,2.051624324669375e-16,20,0.29298105301075267,46.603265306344205,7723.2928338675092,36
4-3,2025-08-26,18,Optimal,0.23463783299666829,0,20,0.27112817664709293,49.202428653220906,10799.999999999998,36
4-3,2025-08-27,0,Optimal,0.19571833300869912,2.132548342622012e-16,20,0.29845521756018067,56,1487.3217247967023,36
4-3,2025-08-27,6,Optimal,0.24316954100504518,2.2455820865570644e-16,20,0.26648368232153768,46.705725003954029,9908.6622015387038,36
4-3,2025-08-27,12,Optimal,0.2171867500001099,0,20,0.2799824544705995,47.830165948832033,8337.1712816859526,36
4-3,2025-08-27,18,Optimal,0.18963787498068996,6.0148956681852211e-16,20,0.32563406859284749,48.523192540149012,10800.000000000004,36
4-3,2025-08-28,0,Optimal,0.17010037499130704,1.1163515030583653e-16,20,0.30714867155264025,56,1475.3965121327547,36
4-3,2025-08-28,6,Optimal,0.21126770798582584,0,20,0.29516238212438267,43.499978732089033,9923.2459770550067,36
4-3,2025-08-28,12,Optimal,0.14969683301751502,0,20,0.28806308705662659,50.5682136519506,7221.0361459828291,36
4-3,2025-08-28,18,Optimal,0.16160495800431818,0,20,0.30305501619456421,49.026264411287592,10708.551215196576,36
4-3,2025-08-29,0,Optimal,0.13892070899601094,2.3686657384748296e-16,20,0.3120064747915991,56,1200,36
4-3,2025-08-29,6,Optimal,0.16520604200195521,1.3156993053078365e-16,20,0.28774733598770985,49.459059326428736,4502.001701400035,36
4-3,2025-08-29,12,Optimal,0.14540999999735504,1.2587537752981902e-16,20,0.27947838832295724,47.721922672925082,5487.6955834209311,36
4-3,2025-08-29,18,Optimal,0.1525914579979144,1.5090858690871375e-16,20,0.31664502040775305,49.121306371994805,10800,36
4-3,2025-08-30,0,Optimal,0.17032933302107267,1.2636862341037637e-16,20,0.3052603648623069,56,1199.9999999999982,36
4-3,2025-08-30,6,Optimal,0.16757775002042763,1.1141219547411977e-16,20,0.28812543684626291,49.111151989036536,3836.9270090117507,36
4-3,2025-08-30,12,Optimal,0.1707147499837447,0,20,0.28193435060590277,47.820999652430373,8670.1837485685646,36
4-3,2025-08-30,18,Optimal,0.21866116701858118,0,20,0.29697925628230004,49.715525427396408,10786.525749938588,36
4-3,2025-08-31,0,Optimal,0.14774366701021791,0,20,0.30647849947792677,56,1525.9887847627233,36
4-3,2025-08-31,6,Optimal,0.17691275000106543,0,20,0.28081603748420153,46.238615182664368,9644.2167247631751,36
4-3,2025-08-31,12,Optimal,0.15122779199737124,3.5799518604366399e-16,20,0.29585295305728632,50.203184742235791,6076.8234524605614,36
4-3,2025-08-31,18,Optimal,0.19964824998169206,0,20,0.28725430274663882,48.858734676961696,10800.000000000004,36
4-3,2025-09-01,0,Optimal,0.23127154100802727,0,20,0.29860725956014089,56,1200,36
4-3,2025-09-01,6,Optimal,0.26084158298908733,1.2766441073556638e-16,20,0.31967573065298643,54.39792604767019,9919.0456319386012,36
4-3,2025-09-01,12,Optimal,0.28287300001829863,4.6981037262691467e-16,20,0.3079064061803729,53.406472806216897,6651.6868838889004,36
4-3,2025-09-01,18,Optimal,0.23331016601878218,1.2484226888920223e-16,20,0.29980608979666068,53.77871722345337,10742.898363099899,36
4-3,2025-09-02,0,Optimal,0.20619933298439719,0,20,0.30683183184267332,56,1200,36
4-3,2025-09-02,6,Optimal,0.25481533398851752,0,20,0.31789002459117566,53.958184313465274,9935.4528329985515,36
4-3,2025-09-02,12,Optimal,0.24951104199863039,0,20,0.29717841738625095,48.415270598935486,7475.0558646875234,36
4-3,2025-09-02,18,Optimal,0.22023379200254567,0,20,0.28877495301156864,49.323104002476221,10744.08526782335,36
4-3,2025-09-03,0,Optimal,0.2162902920099441,0,20,0.31122609917760369,56,1200.0000000000018,36
4-3,2025-09-03,6,Optimal,0.20306737499777228,0,20,0.32345719973362858,51.981398872683961,9902.762722110383,36
4-3,2025-09-03,12,Optimal,0.2377055830147583,0,20,0.32589297991554855,49.701782078338383,6760.4678131612009,36
4-3,2025-09-03,18,Optimal,0.28191866600536741,0,20,0.30944527125255317,50.429828600229129,10734.687466517356,36
4-3,2025-09-04,0,Optimal,0.23148541699629277,0,20,0.3096798684916941,56,1202.4155577659039,36
4-3,2025-09-04,6,Optimal,0.17553662499994971,0,20,0.32435833245512558,52.54427213566251,9887.3259397247748,36
4-3,2025-09-04,12,Optimal,0.19463641699985601,1.6684376154526946e-16,20,0.32889621056881546,51.332505239109629,7309.8407261073153,36
4-3,2025-09-04,18,Optimal,0.14683549999608658,2.5030226327823478e-16,20,0.31936763798572182,49.989042128575221,10782.955168593353,36
4-3,2025-09-05,0,Optimal,0.14673195799696259,3.1439709500835549e-16,20,0.33901550167333955,56,1199.9999999999982,36
4-3,2025-09-05,6,Optimal,0.20092283398844302,0,20,0.3584280234293144,51.867012674544533,3374.5925624312995,36
4-3,2025-09-05,12,Optimal,0.18696779198944569,0,20,0.33767893008188138,49.744796396354772,4061.2817473094028,36
4-3,2025-09-05,18,Optimal,0.15040195800247602,1.8960846697704393e-16,20,0.31917360182165533,52.631112514808216,10800.000000000002,36
4-3,2025-09-06,0,Optimal,0.19997037498978898,1.6342362368045803e-16,20,0.32346054891657522,56,1200,36
4-3,2025-09-06,6,Optimal,0.17197337502148002,0,20,0.32567807045825709,52.506437490206253,3349.1301932624524,36
4-3,2025-09-06,12,Optimal,0.17598583298968151,0,20,0.28173554168039266,47.429070457401885,5559.714242739723,36
4-3,2025-09-06,18,Optimal,0.29452866700012237,1.8343356301073365e-16,20,0.32916983922031468,49.318145494639381,10800.000000000002,36
4-3,2025-09-07,0,Optimal,0.23548645799746737,0,20,0.31544144726415441,56,1970.4573325387064,36
4-3,2025-09-07,6,Optimal,0.2684852079837583,2.9568233082479611e-16,20,0.33002177341199285,51.334781726452,9075.89277997506,36
4-3,2025-09-07,12,Optimal,0.22999600000912324,1.5031111823231951e-16,20,0.29909476593014167,49.419976197139846,7252.7448060680381,36
4-3,2025-09-07,18,Optimal,0.25768629100639373,3.1606396605827399e-16,20,0.29478517593071829,49.414746940366783,10800,36
4-3,2025-09-08,0,Optimal,0.2187377919908613,0,20,0.31346930632853759,56,1200.0000000000018,36
4-3,2025-09-08,6,Optimal,0.22687445802148432,1.6431080081261157e-16,20,0.26633785991193798,46.052237626668528,9908.5565359720749,36
4-3,2025-09-08,12,Optimal,0.22661675000563264,0,20,0.32005254073974648,47.260085779806168,6975.5210211507238,36
4-3,2025-09-08,18,Optimal,0.23134608299005777,0,20,0.30104150763503823,47.563297229606526,10732.440355775669,36
4-3,2025-09-09,0,Optimal,0.17501945901312865,0,20,0.3320669872708828,56,1199.9999999999982,36
4-3,2025-09-09,6,Optimal,0.24631116600357927,1.6268012909266043e-16,20,0.29563037562531658,44.273503005586079,9112.8431004606209,36
4-3,2025-09-09,12,Optimal,0.21435433300212026,1.6670094044886174e-16,20,0.30980882535100068,48.117150074137164,7409.1543844420012,36
4-3,2025-09-09,18,Optimal,0.25555800000438467,6.2361973443204333e-16,20,0.29696236444680135,48.912031121637973,10734.652319526924,36
4-3,2025-09-10,0,Optimal,0.24793429198325612,0,20,0.29203652450885165,56,1215.671478468541,36
4-3,2025-09-10,6,Optimal,0.30611733402474783,0,20,0.30424885950605768,44.359065839278863,9878.8135445931584,36
4-3,2025-09-10,12,Optimal,0.28640687497681938,1.3626055939595172e-16,20,0.3144449760639107,47.745017211326761,6537.3663689370242,36
4-3,2025-09-10,18,Optimal,0.25220720798824914,0,20,0.29803432514216738,48.763509764589564,10793.797066467328,36
4-3,2025-09-11,0,Optimal,0.27747804200043902,1.4615999550060521e-16,20,0.31489046602014392,56,1200,36
4-3,2025-09-11,6,Optimal,0.20828575000632554,0,20,0.27878323968007768,45.419382342889683,9874.0740740740748,36
4-3,2025-09-11,12,Optimal,0.17229170800419524,0,20,0.3000962966247806,49.411205595204734,5244.5265507461518,36
4-3,2025-09-11,18,Optimal,0.16698845900828019,0,20,0.34007731152385073,48.490625383354342,10784.906591866438,36
4-3,2025-09-12,0,Optimal,0.22746004202053882,4.1996905200921953e-16,20,0.32293695817322554,56,1236.379220632014,36
4-3,2025-09-12,6,Optimal,0.18174158301553689,0,20,0.27404933751000965,45.656173115656756,3950.5248875868674,36
4-3,2025-09-12,12,Optimal,0.24338816700037569,1.9589056222693709e-16,20,0.28692420246939371,48.382030644276291,4543.2046856551115,36
4-3,2025-09-12,18,Optimal,0.18964349999441765,0,20,0.30310574237232418,50.043614231125332,10381.635113963584,36
4-3,2025-09-13,0,Optimal,0.18570887501118705,0,20,0.31761614656829523,56,1227.4451711653819,36
4-3,2025-09-13,6,Optimal,0.19459245898178779,1.7676540569547599e-16,20,0.28343305335187652,44.393764998491712,3820.730539894601,36
4-3,2025-09-13,12,Optimal,0.22070204198826104,0,20,0.30572237641842021,48.100199697454606,6000.4384740328469,36
4-3,2025-09-13,18,Optimal,0.21129583299625665,0,20,0.29493196324093862,46.769190639499207,10765.34126477264,36
4-3,2025-09-14,0,Optimal,0.23498954201932065,2.6866441299472648e-16,20,0.32740236505438464,56,1430.1345452135265,36
4-3,2025-09-14,6,Optimal,0.2645730419899337,1.5803259600328518e-16,20,0.29022073742622662,43.840637718226638,9900.8654851129486,36
4-3,2025-09-14,12,Optimal,0.21463987501920201,0,20,0.29151198856328614,51.064757077786915,6682.5553283762056,36
4-3,2025-09-14,18,Optimal,0.25505733300815336,1.7652644220123984e-16,20,0.30839867133593946,49.471637747224996,10768.556936266903,36
4-3,2025-09-15,0,Optimal,0.21554491700953804,1.6423598662493956e-16,20,0.33239341260453076,56,1200,36
4-3,2025-09-15,6,Optimal,0.25272566700004973,0,20,0.28753704692491572,46.499347374456669,9782.2491731732516,36
4-3,2025-09-15,12,Optimal,0.22695983300218359,0,20,0.31162902484568716,46.923325725249995,6769.6442609011847,36
4-3,2025-09-15,18,Optimal,0.2478483330050949,0,20,0.29809428249353237,47.452170669148813,9900.8726749253583,36
4-3,2025-09-16,0,Optimal,0.25005837500793859,1.4171830355393663e-16,20,0.31109173658245393,56,1200.0000000000018,36
4-3,2025-09-16,6,Optimal,0.25874275001115166,3.2331467739422891e-16,20,0.27249194155865913,48.311174139940888,9874.0740740740766,36
4-3,2025-09-16,12,Optimal,0.24344679201021791,0,20,0.29659813134871355,49.615741283637298,6820.9126440060572,36
4-3,2025-09-16,18,Optimal,0.27921116599463858,0,20,0.30554514179784459,49.906536079083494,9880.754859641147,36
4-3,2025-09-17,0,Optimal,0.2384027500229422,1.4260255420984393e-16,20,0.3116911500789224,56,1219.0262673248635,36
4-3,2025-09-17,6,Optimal,0.21909858300932683,0,20,0.27126108757019607,44.984607941177238,9874.0740740740748,36
4-3,2025-09-17,12,Optimal,0.2620711250056047,0,20,0.31080561507749616,46.126874232591028,6212.6606728027846,36
